"Path","Size","Sig","SHA256","Issues","Status"
"assets\ppv\ppv-pfl-pittsburgh-2026_banner.webp","9608","52 49 46 46 80 25 00 00 57 45 42 50 56 50 38 20","E7C9B7D80F5190ED27271B1DEA959832FB114D7210DBFB01F5A770C170F4DF94","","CLEAN"
"assets\ppv\ppv-pfl-pittsburgh-2026_hero.jpg","92409","FF D8 FF DB 00 43 00 04 03 03 03 03 02 04 03 03","9C3C7AB86DA696ADB8B0A002AC47693FD773088163AD85381692EF393E914199","","CLEAN"
"assets\ppv\ppv-pfl-pittsburgh-2026_hero.webp","35378","52 49 46 46 2A 8A 00 00 57 45 42 50 56 50 38 20","E01D7DA69A064D5B937CDC46B070B2090D0D98750C88E2AE4753EF00974244CF","","CLEAN"
"assets\ppv\ppv-pfl-pittsburgh-2026_portrait.jpg","68353","FF D8 FF DB 00 43 00 04 03 03 03 03 02 04 03 03","6FD0C2ACC938A178FEBAE76557F55CC84A13DC9A59A3345B3D08E9C1C5431094","","CLEAN"
"assets\ppv\ppv-pfl-pittsburgh-2026_portrait.webp","32096","52 49 46 46 58 7D 00 00 57 45 42 50 56 50 38 20","1745B8A3CD220FB6E8C0791CBE4D72FC6E435D1DE8B6910A7D51739FDF97A3FE","","CLEAN"
"assets\ppv\ppv-pfl-pittsburgh-2026_preview.jpg","5858","FF D8 FF DB 00 43 00 07 05 05 06 05 04 07 06 06","B916B684AF62F20471D616B42771E5CDCC13DF787F98D693855B7C93522A8436","","CLEAN"
"assets\ppv\ppv-pfl-pittsburgh-2026_preview.webp","3032","52 49 46 46 D0 0B 00 00 57 45 42 50 56 50 38 20","F3802BC6BD4DADC9FACF8AE56BC22C0967352274A1EF6F667C6E8739324332B7","","CLEAN"
"assets\ppv\ppv-pfl-pittsburgh-2026_thumb.jpg","43689","FF D8 FF DB 00 43 00 06 04 04 05 04 04 06 05 05","B2D15420EFD7B3054853B9B71D33E0158ABE694D976DDCF53E41ABC536CD9FA2","","CLEAN"
"assets\ppv\ppv-pfl-pittsburgh-2026_thumb.webp","19484","52 49 46 46 14 4C 00 00 57 45 42 50 56 50 38 20","2D6CE0553C39CF9F1AE504C4EE2AD106AC36F69ACAC3AB4D61B29DC12E93B2E9","","CLEAN"
"assets\ppv\ppv-ufc-327_banner.jpg","25102","FF D8 FF DB 00 43 00 06 04 04 05 04 04 06 05 05","CE10176776976A452545836AB1D5BEE4E6573A17E5EA8CF98A31F651DA8DCB35","","CLEAN"
"assets\ppv\ppv-ufc-327_banner.webp","10482","52 49 46 46 EA 28 00 00 57 45 42 50 56 50 38 20","DDDB33AE9CF56FBBD406FD70C06E3611A9401BA8041956C4B7A312A1E8FF7F9C","","CLEAN"
"assets\ppv\ppv-ufc-327_hero.jpg","95210","FF D8 FF DB 00 43 00 04 03 03 03 03 02 04 03 03","C31211125A8C07632D64B21FE375F3EC3ACB5DA65FC0FBAD39F5BD9FFD19887D","","CLEAN"
"assets\ppv\ppv-ufc-327_hero.webp","38220","52 49 46 46 44 95 00 00 57 45 42 50 56 50 38 20","2E02A74B10B73363011203FBCA957844AC352D0142BC126D32E2AE648DF0283F","","CLEAN"
"assets\ppv\ppv-ufc-327_portrait.jpg","69487","FF D8 FF DB 00 43 00 04 03 03 03 03 02 04 03 03","86145D5CA12C57706614757E23E104AD6AD5374C99867DA134E347B81754682B","","CLEAN"
"assets\ppv\ppv-ufc-327_portrait.webp","32908","52 49 46 46 84 80 00 00 57 45 42 50 56 50 38 20","92C26214007A88EBC7776B45EC8A9CFE9762B6810425A8DA8E00DFDD90651A32","","CLEAN"
"assets\ppv\ppv-ufc-327_preview.jpg","6207","FF D8 FF DB 00 43 00 07 05 05 06 05 04 07 06 06","D9D9668B4504DD9BAE57133B796C45C072CBD05DAD64763EF64DC975F80AFEAB","","CLEAN"
"assets\ppv\ppv-ufc-327_preview.webp","3264","52 49 46 46 B8 0C 00 00 57 45 42 50 56 50 38 20","F250E973A46F9D1CEF36D22A39B51C05A8571DC5FA5E028100CB248FE90E3C5D","","CLEAN"
"assets\ppv\ppv-ufc-327_thumb.jpg","45273","FF D8 FF DB 00 43 00 06 04 04 05 04 04 06 05 05","FECA92D767B7B568582F74F5F8FD96B7240E7DCCA3E8657C7057032A9F7246DF","","CLEAN"
"assets\ppv\ppv-ufc-327_thumb.webp","21304","52 49 46 46 30 53 00 00 57 45 42 50 56 50 38 20","7AE7C98F1957FAA3FA2160A8B5D1D382F9D73B1E86F67C734EE6B90FA59642DE","","CLEAN"
"assets\ppv\ppv-ufc-328_banner.jpg","28349","FF D8 FF DB 00 43 00 06 04 04 05 04 04 06 05 05","13F82327C6382BDB6D8EF6C4B065DB8A58644592CF79826AC154B0F990C33EE2","","CLEAN"
"assets\ppv\ppv-ufc-328_banner.webp","12132","52 49 46 46 5C 2F 00 00 57 45 42 50 56 50 38 20","E58EDC372F578D5744E36DF994B57C7AC500F253216089525A948E7199A0B20D","","CLEAN"
"assets\ppv\ppv-ufc-328_hero.jpg","99861","FF D8 FF DB 00 43 00 04 03 03 03 03 02 04 03 03","BCF4C3ABF3D8C3DD047C426AB3042F33162C0518641A3F1CBDAB7443D664083F","","CLEAN"
"assets\ppv\ppv-ufc-328_hero.webp","40706","52 49 46 46 FA 9E 00 00 57 45 42 50 56 50 38 20","C77A47EDB97F29CAB0AA756617F23C860D4372DDA8D393BD7C79A3A9EA79F216","","CLEAN"
"assets\ppv\ppv-ufc-328_portrait.jpg","72659","FF D8 FF DB 00 43 00 04 03 03 03 03 02 04 03 03","08BBCDC34EFBE93B8A22A60DE26031EC93E4ABE1F1C4885B832E00D57601EE9F","","CLEAN"
"assets\ppv\ppv-ufc-328_portrait.webp","34916","52 49 46 46 5C 88 00 00 57 45 42 50 56 50 38 20","584261E8876BD0CFE9D7E6AA0BCE0FC7CAC7C7487FCCC7858C9A49D28EA2DA06","","CLEAN"
"assets\ppv\ppv-ufc-328_preview.jpg","7058","FF D8 FF DB 00 43 00 07 05 05 06 05 04 07 06 06","9F99DB585A5A36F9A3B3A1EF5289F5F1BE56331D5E90B7ADE59DFE0E387F5F48","","CLEAN"
"assets\ppv\ppv-ufc-328_preview.webp","3816","52 49 46 46 E0 0E 00 00 57 45 42 50 56 50 38 20","5C83481A1F6E6E8B4ECE004F39FEBCE00CDD85214CD72A5DCD19EFFD666860F1","","CLEAN"
"assets\ppv\ppv-ufc-328_thumb.jpg","48267","FF D8 FF DB 00 43 00 06 04 04 05 04 04 06 05 05","7227C2841E5C1A587ECA44351D8768B6CBD4DEB676674A23EEFE650A286FCECB","","CLEAN"
"assets\ppv\ppv-ufc-328_thumb.webp","23016","52 49 46 46 E0 59 00 00 57 45 42 50 56 50 38 20","DA7B731226F3ABA42CFFDB0B6ACDB363EB5F693FD6B52990133616D90C9FF62C","","CLEAN"
"assets\ppv\ppv-ufc-paramount-fightnight_banner.jpg","15964","FF D8 FF DB 00 43 00 06 04 04 05 04 04 06 05 05","D9C3F85B6E0DF228AFB4CA1A9E9F4A6EE47EA6DB8582AD8811C972C34E4D4E50","","CLEAN"
"assets\ppv\ppv-ufc-paramount-fightnight_banner.webp","6120","52 49 46 46 E0 17 00 00 57 45 42 50 56 50 38 20","3B38D5C3415984E5B81161A11A7424173A02F1FC1436677FC5BB35A2312B6A43","","CLEAN"
"assets\ppv\ppv-ufc-paramount-fightnight_hero.jpg","80440","FF D8 FF DB 00 43 00 04 03 03 03 03 02 04 03 03","DD0821B15B4439D6D04E61E8B45B48E088372EFA359470B85633A854FBB378B4","","CLEAN"
"assets\ppv\ppv-ufc-paramount-fightnight_hero.webp","30618","52 49 46 46 92 77 00 00 57 45 42 50 56 50 38 20","CC77D65C32A63AEC67238264FDF770871ADD4F8BA5FEE34A166A95665112AD72","","CLEAN"
"assets\ppv\ppv-ufc-paramount-fightnight_portrait.jpg","56453","FF D8 FF DB 00 43 00 04 03 03 03 03 02 04 03 03","6C1C0FBA18957DB4C7B0D21CD17C22A18B4388E81EA3869F5B7554A8DFF7BB7D","","CLEAN"
"assets\ppv\ppv-ufc-paramount-fightnight_portrait.webp","25620","52 49 46 46 0C 64 00 00 57 45 42 50 56 50 38 20","C0DCB478F92DDEC6E302B78FD4164C44A5B6AABA21D9E6DAD20F9BD8FFB43A13","","CLEAN"
"assets\ppv\ppv-ufc-paramount-fightnight_preview.jpg","4164","FF D8 FF DB 00 43 00 07 05 05 06 05 04 07 06 06","F9B290AA29A164BFE2443C5152A52C39763372EA26E5CA93E6650E5AA556DC9F","","CLEAN"
"assets\ppv\ppv-ufc-paramount-fightnight_preview.webp","1920","52 49 46 46 78 07 00 00 57 45 42 50 56 50 38 20","9367C74F6FDC4C2EF84DB3512D95B838417D65B3D8E89E780D1180224670C3C4","","CLEAN"
"assets\ppv\ppv-ufc-paramount-fightnight_thumb.jpg","36408","FF D8 FF DB 00 43 00 06 04 04 05 04 04 06 05 05","D8026C73626AEB95A3BDC121900CEBEFAC322537CBBD9D0DFB1EB3205726A75E","","CLEAN"
"assets\ppv\ppv-ufc-paramount-fightnight_thumb.webp","15690","52 49 46 46 42 3D 00 00 57 45 42 50 56 50 38 20","61E8BFAF47B0EDF12B3944E1D086A046208906B874506D34239605D2FEE65987","","CLEAN"
"assets\ppv\ppv-ufc-perth-2026_banner.jpg","28713","FF D8 FF DB 00 43 00 06 04 04 05 04 04 06 05 05","3CBCF07DF2B408DA5560938965D6750742945757370AC198E1F4D5F165E1D44F","","CLEAN"
"assets\ppv\ppv-ufc-perth-2026_banner.webp","12156","52 49 46 46 74 2F 00 00 57 45 42 50 56 50 38 20","21BD4389B3641EB5FB0ED52E289D876CDA109D9D94BDD180B49D6F8502FD0201","","CLEAN"
"assets\ppv\ppv-ufc-perth-2026_hero.jpg","87807","FF D8 FF DB 00 43 00 04 03 03 03 03 02 04 03 03","52DB4EF0BC38A10AFEAFCFB1BD165DB5E5F1A4D95D10E7C25795D65E7458A31F","","CLEAN"
"assets\ppv\ppv-ufc-perth-2026_hero.webp","33274","52 49 46 46 F2 81 00 00 57 45 42 50 56 50 38 20","E98BA3E49A038A8EC4C4F24AA75AF06A6274F18EBAE403F336F8E746C4AC8BDF","","CLEAN"
"assets\ppv\ppv-ufc-perth-2026_portrait.jpg","65866","FF D8 FF DB 00 43 00 04 03 03 03 03 02 04 03 03","219C33CC8035536A0B8E5843B8F1CE41B8A9FE10A120A54E60F7D52587250BFB","","CLEAN"
"assets\ppv\ppv-ufc-perth-2026_portrait.webp","30044","52 49 46 46 54 75 00 00 57 45 42 50 56 50 38 20","6F58FE2D7EE5418DDB84C80CFE15153278F372BA0F149B7ACE4621A6620EF443","","CLEAN"
"assets\ppv\ppv-ufc-perth-2026_preview.jpg","6974","FF D8 FF DB 00 43 00 07 05 05 06 05 04 07 06 06","5647DB5EC5A0C8F17D259A2F40005585E5766B7382D1EAC58472D635F0B2E46E","","CLEAN"
"assets\ppv\ppv-ufc-perth-2026_preview.webp","3848","52 49 46 46 00 0F 00 00 57 45 42 50 56 50 38 20","EC86DCDA8DBAD065EE583E5EDF3EAEB4FD4D8649691A905F603C800503A27BE7","","CLEAN"
"assets\ppv\ppv-ufc-perth-2026_thumb.jpg","40145","FF D8 FF DB 00 43 00 06 04 04 05 04 04 06 05 05","F17F4487FDE4999B01E22283365992434017776CA3DD766B88990EFD94531077","","CLEAN"
"assets\ppv\ppv-ufc-perth-2026_thumb.webp","17764","52 49 46 46 5C 45 00 00 57 45 42 50 56 50 38 20","D44D055AB09B02EC2D4146219DBF4613ACEE72FC7275596295714F6A0E75BBEF","","CLEAN"
"assets\ppv\ppv-ultimate-legends-apr-2026_banner.jpg","26841","FF D8 FF DB 00 43 00 06 04 04 05 04 04 06 05 05","87468A8727F9B84AAC09B91319F747F4B5BC804613EE7C4C8FBDB34C79C01FFD","","CLEAN"
"assets\ppv\ppv-ultimate-legends-apr-2026_banner.webp","11740","52 49 46 46 D4 2D 00 00 57 45 42 50 56 50 38 20","5745632275E26DA19386AE6A7E1CF67B06D1461D32F0C5DBC0BF6BEE81BE8758","","CLEAN"
"assets\ppv\ppv-ultimate-legends-apr-2026_hero.jpg","114089","FF D8 FF DB 00 43 00 04 03 03 03 03 02 04 03 03","DD48E8ECC51ADFD4511887568027282B9D397376F6531E69817E9E6EBB6DEA6C","","CLEAN"
"assets\ppv\ppv-ultimate-legends-apr-2026_hero.webp","46262","52 49 46 46 AE B4 00 00 57 45 42 50 56 50 38 20","6F8275283D3399AFE89E0F4B36090253D60DF2D5F0BA35F8D55B2D21AC5A82F8","","CLEAN"
"assets\ppv\ppv-ultimate-legends-apr-2026_portrait.jpg","83051","FF D8 FF DB 00 43 00 04 03 03 03 03 02 04 03 03","4E64809A66FA58EBB5ABA9BEB8CDDA711CED35DD02AD6D4208404A9E754DC5A1","","CLEAN"
"assets\ppv\ppv-ultimate-legends-apr-2026_portrait.webp","40272","52 49 46 46 48 9D 00 00 57 45 42 50 56 50 38 20","8648968096C6C33F96CA160AC7E4F49A7889F8B7A4C86EE0AC99076C4E836037","","CLEAN"
"assets\ppv\ppv-ultimate-legends-apr-2026_preview.jpg","6663","FF D8 FF DB 00 43 00 07 05 05 06 05 04 07 06 06","5BFF812979D00D5D4A3B3B9E622C071DC8BF3BED14276587D57F13C3F7D2A05A","","CLEAN"
"assets\ppv\ppv-ultimate-legends-apr-2026_preview.webp","3588","52 49 46 46 FC 0D 00 00 57 45 42 50 56 50 38 20","AF35EFDC04801BE7CA7D8D9DB2875B71EBEF7DF854CC0142894D4FFF49ABCD5D","","CLEAN"
"assets\ppv\ppv-ultimate-legends-apr-2026_thumb.jpg","54625","FF D8 FF DB 00 43 00 06 04 04 05 04 04 06 05 05","168C13FC1E83C1D731F05E510C9F27652AD7D9BDBAFB9891F0BD81D236B9E268","","CLEAN"
"assets\ppv\ppv-ultimate-legends-apr-2026_thumb.webp","25536","52 49 46 46 B8 63 00 00 57 45 42 50 56 50 38 20","4DEC99A26642B543035A68A39FE265704B2DF48BC940F2565807F495CDD0BD87","","CLEAN"
"assets\ppv\ppv-westcoast-warriors33_banner.jpg","15964","FF D8 FF DB 00 43 00 06 04 04 05 04 04 06 05 05","D9C3F85B6E0DF228AFB4CA1A9E9F4A6EE47EA6DB8582AD8811C972C34E4D4E50","","CLEAN"
"assets\ppv\ppv-westcoast-warriors33_banner.webp","6120","52 49 46 46 E0 17 00 00 57 45 42 50 56 50 38 20","3B38D5C3415984E5B81161A11A7424173A02F1FC1436677FC5BB35A2312B6A43","","CLEAN"
"assets\ppv\ppv-westcoast-warriors33_hero.jpg","86023","FF D8 FF DB 00 43 00 04 03 03 03 03 02 04 03 03","F36A49CDC0C1BAA2C0BE96D59498A000D2B7334A7EC3D3A51985CC036D6CA0FF","","CLEAN"
"assets\ppv\ppv-westcoast-warriors33_hero.webp","35426","52 49 46 46 5A 8A 00 00 57 45 42 50 56 50 38 20","1C64BA94626ACE1F48B30C6E80B002B977AEC6B59075CADEC9D1418B6E1A9B8E","","CLEAN"
"assets\ppv\ppv-westcoast-warriors33_portrait.jpg","63836","FF D8 FF DB 00 43 00 04 03 03 03 03 02 04 03 03","F8AF73F6FAEBB523BCE649132C538FE1575375D0656352DB06871F5A83CCE51B","","CLEAN"
"assets\ppv\ppv-westcoast-warriors33_portrait.webp","30952","52 49 46 46 E0 78 00 00 57 45 42 50 56 50 38 20","175E75878741E5DF6D67E85F1ACFCB1D023FD9180D7B1C60023E148F61C847B5","","CLEAN"
"assets\ppv\ppv-westcoast-warriors33_preview.jpg","4164","FF D8 FF DB 00 43 00 07 05 05 06 05 04 07 06 06","F9B290AA29A164BFE2443C5152A52C39763372EA26E5CA93E6650E5AA556DC9F","","CLEAN"
"assets\ppv\ppv-westcoast-warriors33_preview.webp","1920","52 49 46 46 78 07 00 00 57 45 42 50 56 50 38 20","9367C74F6FDC4C2EF84DB3512D95B838417D65B3D8E89E780D1180224670C3C4","","CLEAN"
"assets\ppv\ppv-westcoast-warriors33_thumb.jpg","37351","FF D8 FF DB 00 43 00 06 04 04 05 04 04 06 05 05","6AD669316EB3CE151D00FD1BD005C4EE5DD24D49A6A11554AC7CDAEF20F492CB","","CLEAN"
"assets\ppv\ppv-westcoast-warriors33_thumb.webp","17558","52 49 46 46 8E 44 00 00 57 45 42 50 56 50 38 20","4681CC1441F143E8D0B60ABDC254D6D182B2287B2A1BE8B969FAF60ADDEC04F0","","CLEAN"
"docs\architecture\DFC_CLASS_PPV_BLUEPRINT_SLIDE.svg","3123","3C 73 76 67 20 78 6D 6C 6E 73 3D 22 68 74 74 70","FC850760C63BAA04E91CCC090393E739E181B123C86EB61A7EE5D41705E0E436","","CLEAN"
"docs\architecture\dfc_one_page_architecture.svg","6400","3C 73 76 67 20 78 6D 6C 6E 73 3D 22 68 74 74 70","5BE081C87E82441E8101B3ED55C25796592034A0C1543E664271EA96C57C6860","","CLEAN"
"test\visual\home_shell.spec.ts-snapshots\home-shell-chromium-chromium-win32.png","7001","89 50 4E 47 0D 0A 1A 0A 00 00 00 0D 49 48 44 52","E7D5FB98C97451535C131093F2DD714C8192F06B9BC2BDF1AD60E10E15BC2384","","CLEAN"
"test\visual\home_shell.spec.ts-snapshots\home-shell-desktop-desktop-win32.png","43665","89 50 4E 47 0D 0A 1A 0A 00 00 00 0D 49 48 44 52","E869184E826BF7251C9936CAC105E58127BC2C63F81F10271A6043017803CA8B","","CLEAN"
"test\visual\home_shell.spec.ts-snapshots\home-shell-mobile360-mobile360-win32.png","2404","89 50 4E 47 0D 0A 1A 0A 00 00 00 0D 49 48 44 52","6E618C9FBDAC5719117C15A3896316DCC5DC33952E0EE719C7A7B11C93AB6F35","","CLEAN"
"test\visual\home_shell.spec.ts-snapshots\home-shell-mobile400-mobile400-win32.png","39319","89 50 4E 47 0D 0A 1A 0A 00 00 00 0D 49 48 44 52","1F7F80A35A03173F718B20923E49EF30955C2BA24EC2F1762B5A94FB23CC01EC","","CLEAN"
"test\visual\home_shell.spec.ts-snapshots\home-shell-mobile430-mobile430-win32.png","42418","89 50 4E 47 0D 0A 1A 0A 00 00 00 0D 49 48 44 52","BA4C534BEABBE1241C9C92CC22E96ED3DBF44FD94F2870D857D73A7C18CE7287","","CLEAN"
"test\visual\ppv_surfaces.spec.ts-snapshots\ppv-detail-desktop-desktop-win32.png","43665","89 50 4E 47 0D 0A 1A 0A 00 00 00 0D 49 48 44 52","E869184E826BF7251C9936CAC105E58127BC2C63F81F10271A6043017803CA8B","","CLEAN"
"test\visual\ppv_surfaces.spec.ts-snapshots\ppv-detail-mobile-mobile-win32.png","45364","89 50 4E 47 0D 0A 1A 0A 00 00 00 0D 49 48 44 52","B911E3ABB8B61F09E0819BB60AEEEB5E887E6A8A447CC5F6A05D0FA9E6102857","","CLEAN"
"test\visual\ppv_surfaces.spec.ts-snapshots\ppv-detail-mobile360-mobile360-win32.png","31651","89 50 4E 47 0D 0A 1A 0A 00 00 00 0D 49 48 44 52","DFF0F6A12084C19F29D719726A3600C00B1018905706DE1459B21FE4EC6A6716","","CLEAN"
"test\visual\ppv_surfaces.spec.ts-snapshots\ppv-detail-mobile400-mobile400-win32.png","32818","89 50 4E 47 0D 0A 1A 0A 00 00 00 0D 49 48 44 52","826EDB37F2386DE1B239E16ACC758FBDC3FCD1D99ED680C14FC9E12A928BFED8","","CLEAN"
"test\visual\ppv_surfaces.spec.ts-snapshots\ppv-detail-mobile430-mobile430-win32.png","35034","89 50 4E 47 0D 0A 1A 0A 00 00 00 0D 49 48 44 52","3D947B3E423BC25C9BF1A6B4D8D0A95D818EF983D154490E7448D5642A4B79DE","","CLEAN"
"test\visual\ppv_surfaces.spec.ts-snapshots\ppv-hub-desktop-desktop-win32.png","43665","89 50 4E 47 0D 0A 1A 0A 00 00 00 0D 49 48 44 52","E869184E826BF7251C9936CAC105E58127BC2C63F81F10271A6043017803CA8B","","CLEAN"
"test\visual\ppv_surfaces.spec.ts-snapshots\ppv-hub-mobile-mobile-win32.png","45364","89 50 4E 47 0D 0A 1A 0A 00 00 00 0D 49 48 44 52","B911E3ABB8B61F09E0819BB60AEEEB5E887E6A8A447CC5F6A05D0FA9E6102857","","CLEAN"
"test\visual\ppv_surfaces.spec.ts-snapshots\ppv-hub-mobile360-mobile360-win32.png","33030","89 50 4E 47 0D 0A 1A 0A 00 00 00 0D 49 48 44 52","C94F4135B0CAE08CE3DCE0C1089DC6D29ED0829B80535C7A0034B2F0DF3D004D","","CLEAN"
"test\visual\ppv_surfaces.spec.ts-snapshots\ppv-hub-mobile400-mobile400-win32.png","33947","89 50 4E 47 0D 0A 1A 0A 00 00 00 0D 49 48 44 52","CE81631DD837065BED25B663DCC80927DEBCE30D2BB7904EAA137E4E5C4263CA","","CLEAN"
"test\visual\ppv_surfaces.spec.ts-snapshots\ppv-hub-mobile430-mobile430-win32.png","34897","89 50 4E 47 0D 0A 1A 0A 00 00 00 0D 49 48 44 52","E74F6764CCB1010335DB7DD768FE8CC542DBA01F0665762487BE379A3E709FE0","","CLEAN"
